type,pts_value,pts_timescale,host_seconds,appended
audio,180977976285125,1000000000,180978.01246458336,true
video,180978027751416,1000000000,180978.02512208335,true
audio,180977996285125,1000000000,180978.03387429166,true
video,180978044417958,1000000000,180978.042824375,true
audio,180978016285125,1000000000,180978.05517979167,true
video,180978061084583,1000000000,180978.059967,true
audio,180978036285125,1000000000,180978.07655291667,true
video,180978077751166,1000000000,180978.07700241668,true
video,180978094417750,1000000000,180978.09454787502,true
audio,180978056285083,1000000000,180978.0978336667,true
video,180978111084375,1000000000,180978.1112911667,true
audio,180978076285125,1000000000,180978.11922529168,true
video,180978136084250,1000000000,180978.13157258334,true
audio,180978096285125,1000000000,180978.140580375,true
video,180978152750875,1000000000,180978.14906133333,true
audio,180978116285083,1000000000,180978.16182562502,true
video,180978169417458,1000000000,180978.165950375,true
video,180978186084083,1000000000,180978.1831634167,true
audio,180978136285125,1000000000,180978.18326483335,true
video,180978202750666,1000000000,180978.20099933335,true
audio,180978156285125,1000000000,180978.20449212502,true
video,180978219417250,1000000000,180978.21780633336,true
audio,180978176285125,1000000000,180978.225821625,true
video,180978236083875,1000000000,180978.23477533335,true
audio,180978196285125,1000000000,180978.2471620417,true
audio,180978216285125,1000000000,180978.24720695833,true
video,180978252750458,1000000000,180978.25233154168,true
audio,180978236285125,1000000000,180978.26850195834,true
video,180978269417041,1000000000,180978.26940204168,true
video,180978286083666,1000000000,180978.28651720835,true
audio,180978256285125,1000000000,180978.28979304168,true
video,180978302750291,1000000000,180978.30326450002,true
audio,180978276285125,1000000000,180978.311174875,true
video,180978319416875,1000000000,180978.31988458335,true
audio,180978296285125,1000000000,180978.332524375,true
video,180978344416750,1000000000,180978.33873520835,true
audio,180978316285125,1000000000,180978.35382158335,true
video,180978361083416,1000000000,180978.35767025,true
audio,180978336285083,1000000000,180978.37513533334,true
video,180978377749958,1000000000,180978.37529770835,true
video,180978394416541,1000000000,180978.39323220836,true
audio,180978356285125,1000000000,180978.39649929167,true
video,180978411083208,1000000000,180978.41073975002,true
audio,180978376285125,1000000000,180978.41783741667,true
video,180978427749791,1000000000,180978.42733783333,true
audio,180978396285083,1000000000,180978.43912054168,true
video,180978444416375,1000000000,180978.44455608336,true
audio,180978416285125,1000000000,180978.46052879168,true
video,180978469416250,1000000000,180978.46403575002,true
video,180978486082875,1000000000,180978.48089912502,true
audio,180978436285125,1000000000,180978.48183175002,true
video,180978502749500,1000000000,180978.49896720835,true
audio,180978456285125,1000000000,180978.50320150002,true
