type,pts_value,pts_timescale,host_seconds,appended
audio,180958600359250,1000000000,180958.63655312502,true
video,180958644496583,1000000000,180958.64259120834,true
audio,180958620359250,1000000000,180958.65793770834,true
video,180958661163166,1000000000,180958.66034283335,true
video,180958677829750,1000000000,180958.67753558335,true
audio,180958640359250,1000000000,180958.67927683334,true
video,180958694496375,1000000000,180958.69473470835,true
audio,180958660359250,1000000000,180958.7005997917,true
video,180958719496291,1000000000,180958.71474154168,true
audio,180958680359250,1000000000,180958.721972125,true
video,180958736162875,1000000000,180958.73175875001,true
audio,180958700359250,1000000000,180958.74335379168,true
audio,180958720359250,1000000000,180958.74342375,true
video,180958752829458,1000000000,180958.748288625,true
audio,180958740359250,1000000000,180958.76465350002,true
video,180958769496083,1000000000,180958.76652783336,true
video,180958786162666,1000000000,180958.78429604167,true
audio,180958760359250,1000000000,180958.78586108334,true
video,180958802829250,1000000000,180958.80204291668,true
audio,180958780359208,1000000000,180958.8073456667,true
video,180958819495875,1000000000,180958.81963595835,true
audio,180958800359250,1000000000,180958.82861983334,true
video,180958836162458,1000000000,180958.8363401667,true
audio,180958820359250,1000000000,180958.84990454168,true
video,180958852829041,1000000000,180958.85320704168,true
video,180958869495625,1000000000,180958.86991591667,true
audio,180958840359208,1000000000,180958.87117970834,true
video,180958894495541,1000000000,180958.88943841666,true
audio,180958860359250,1000000000,180958.8925722917,true
video,180958911162125,1000000000,180958.90784629167,true
audio,180958880359250,1000000000,180958.913911375,true
video,180958927828708,1000000000,180958.92469954168,true
audio,180958900359250,1000000000,180958.93529787502,true
video,180958944495333,1000000000,180958.94214041668,true
audio,180958920359250,1000000000,180958.95658270834,true
video,180958961161916,1000000000,180958.96009433334,true
video,180958977828541,1000000000,180958.97676412502,true
audio,180958940359250,1000000000,180958.97789058334,true
video,180958994495125,1000000000,180958.99422337502,true
audio,180958960359250,1000000000,180958.999271875,true
video,180959011161791,1000000000,180959.01137295834,true
audio,180958980359250,1000000000,180959.02066720836,true
video,180959036161625,1000000000,180959.03122004168,true
audio,180959000359208,1000000000,180959.04198554167,true
video,180959052828166,1000000000,180959.04855912502,true
audio,180959020359250,1000000000,180959.06326387502,true
video,180959069494791,1000000000,180959.06560245834,true
video,180959086161416,1000000000,180959.08277145834,true
audio,180959040359250,1000000000,180959.08457270835,true
video,180959102827958,1000000000,180959.0995119167,true
audio,180959060359208,1000000000,180959.10589891666,true
audio,180959080359250,1000000000,180959.10595345835,true
video,180959119494583,1000000000,180959.11697275002,true
audio,180959100359250,1000000000,180959.127221625,true
video,180959136161166,1000000000,180959.13502775002,true
audio,180959120359250,1000000000,180959.14863550002,true
video,180959152827791,1000000000,180959.15245691666,true
video,180959169494333,1000000000,180959.169764875,true
audio,180959140359250,1000000000,180959.16991733335,true
video,180959186160958,1000000000,180959.18640900002,true
audio,180959160359250,1000000000,180959.19127025,true
video,180959211160833,1000000000,180959.20656454167,true
audio,180959180359250,1000000000,180959.21256141667,true
video,180959227827416,1000000000,180959.22465866667,true
audio,180959200359250,1000000000,180959.23397533334,true
video,180959244494041,1000000000,180959.24219387502,true
audio,180959220359250,1000000000,180959.25531987502,true
video,180959261160666,1000000000,180959.2597255417,true
video,180959277827250,1000000000,180959.27655112502,true
audio,180959240359250,1000000000,180959.27660341669,true
video,180959294493833,1000000000,180959.29419516667,true
audio,180959260359250,1000000000,180959.29795204167,true
video,180959311160458,1000000000,180959.311135375,true
audio,180959280359208,1000000000,180959.31924879167,true
video,180959327827083,1000000000,180959.32789441667,true
audio,180959300359250,1000000000,180959.34058641669,true
video,180959344493625,1000000000,180959.34468516667,true
video,180959361160250,1000000000,180959.36138266668,true
audio,180959320359250,1000000000,180959.36191162502,true
video,180959386160166,1000000000,180959.38176025002,true
audio,180959340359208,1000000000,180959.38327595833,true
video,180959402826750,1000000000,180959.399665625,true
audio,180959360359250,1000000000,180959.40456008335,true
video,180959419493333,1000000000,180959.41702833335,true
audio,180959380359250,1000000000,180959.4259012917,true
audio,180959400359250,1000000000,180959.42594595836,true
video,180959436160000,1000000000,180959.43395620835,true
audio,180959420359250,1000000000,180959.44733395835,true
video,180959452826541,1000000000,180959.45108775,true
video,180959469493125,1000000000,180959.46845645836,true
audio,180959440359250,1000000000,180959.46859875,true
video,180959486159708,1000000000,180959.486263125,true
audio,180959460359250,1000000000,180959.48994533333,true
video,180959502826291,1000000000,180959.50326350002,true
audio,180959480359250,1000000000,180959.51123333335,true
video,180959519492916,1000000000,180959.51995695833,true
audio,180959500359208,1000000000,180959.53260916666,true
video,180959544492791,1000000000,180959.53976054167,true
audio,180959520359250,1000000000,180959.55388812502,true
video,180959552826041,1000000000,180959.55656350002,true
video,180959577825958,1000000000,180959.57352262503,true
audio,180959540359250,1000000000,180959.57525141668,true
video,180959594492541,1000000000,180959.59095008334,true
audio,180959560359208,1000000000,180959.59662866668,true
video,180959602825791,1000000000,180959.60874779167,true
audio,180959580359250,1000000000,180959.61789104168,true
video,180959627825708,1000000000,180959.6259475,true
audio,180959600359250,1000000000,180959.63924766667,true
video,180959644492375,1000000000,180959.64277995835,true
video,180959652825625,1000000000,180959.65976466666,true
audio,180959620359250,1000000000,180959.6605474167,true
video,180959677825500,1000000000,180959.6769756667,true
audio,180959640359250,1000000000,180959.68195533333,true
video,180959694492166,1000000000,180959.69471195835,true
audio,180959660359250,1000000000,180959.70323879167,true
video,180959711158791,1000000000,180959.711481375,true
audio,180959680359250,1000000000,180959.7246035417,true
video,180959727825333,1000000000,180959.72842479168,true
audio,180959700359250,1000000000,180959.74593137502,true
audio,180959720359250,1000000000,180959.7459795,true
video,180959752825208,1000000000,180959.7502312917,true
audio,180959740359250,1000000000,180959.76725191667,true
video,180959769491875,1000000000,180959.76765529168,true
video,180959786158416,1000000000,180959.784503875,true
audio,180959760359250,1000000000,180959.788624125,true
video,180959802825000,1000000000,180959.80211854167,true
audio,180959780359208,1000000000,180959.80999291668,true
video,180959819491625,1000000000,180959.81967683334,true
audio,180959800359250,1000000000,180959.83125820835,true
video,180959844491500,1000000000,180959.8394805,true
audio,180959820359250,1000000000,180959.85260045834,true
video,180959861158125,1000000000,180959.85751820836,true
audio,180959840359208,1000000000,180959.87402183336,true
video,180959877824708,1000000000,180959.87527583336,true
video,180959894491333,1000000000,180959.892142125,true
audio,180959860359250,1000000000,180959.89526895835,true
video,180959911157916,1000000000,180959.91010900002,true
audio,180959880359250,1000000000,180959.91657883333,true
video,180959927824500,1000000000,180959.92743512502,true
audio,180959900359250,1000000000,180959.93788233335,true
video,180959944491125,1000000000,180959.944828875,true
audio,180959920359250,1000000000,180959.95927795835,true
video,180959961157708,1000000000,180959.96139508334,true
audio,180959940359250,1000000000,180959.98060245835,true
video,180959986157625,1000000000,180959.981070125,true
video,180960002824208,1000000000,180959.99835558335,true
audio,180959960359250,1000000000,180960.00196479168,true
video,180960019490833,1000000000,180960.01569341667,true
audio,180959980359250,1000000000,180960.02329445834,true
video,180960036157416,1000000000,180960.03243591668,true
audio,180960000359208,1000000000,180960.04465779167,true
video,180960052824041,1000000000,180960.049323,true
audio,180960020359250,1000000000,180960.06598970835,true
video,180960069490625,1000000000,180960.06610958333,true
video,180960086157208,1000000000,180960.08411083336,true
audio,180960040359250,1000000000,180960.08729491668,true
video,180960102823791,1000000000,180960.10163741666,true
audio,180960060359208,1000000000,180960.10864362502,true
audio,180960080359250,1000000000,180960.10869379167,true
video,180960119490375,1000000000,180960.11939116666,true
audio,180960100359250,1000000000,180960.12993029167,true
