type,pts_value,pts_timescale,host_seconds,appended
audio,180221374699041,1000000000,180221.42162104166,true
video,180221439506958,1000000000,180221.43612508333,true
audio,180221394699041,1000000000,180221.44300066668,true
video,180221456173541,1000000000,180221.45370554167,true
audio,180221414699000,1000000000,180221.464285875,true
video,180221472840208,1000000000,180221.47049754168,true
audio,180221434699041,1000000000,180221.48561766668,true
audio,180221454699041,1000000000,180221.48566966667,true
video,180221489506750,1000000000,180221.48726387502,true
video,180221506173333,1000000000,180221.5041640417,true
audio,180221474699041,1000000000,180221.50689762502,true
video,180221522839958,1000000000,180221.521067375,true
audio,180221494699041,1000000000,180221.52825279167,true
video,180221539506541,1000000000,180221.53778037502,true
audio,180221514699041,1000000000,180221.54969045834,true
video,180221556173125,1000000000,180221.55487195833,true
audio,180221534699041,1000000000,180221.57099575002,true
video,180221572839708,1000000000,180221.57183991667,true
audio,180221554699041,1000000000,180221.5922766667,true
video,180221597839625,1000000000,180221.60614883335,true
audio,180221574699000,1000000000,180221.61358262502,true
video,180221614506208,1000000000,180221.62320212502,true
audio,180221594699041,1000000000,180221.63495545834,true
video,180221647839416,1000000000,180221.64196245835,true
audio,180221614699041,1000000000,180221.65632654168,true
video,180221664506000,1000000000,180221.6587777917,true
video,180221681172625,1000000000,180221.67558545835,true
audio,180221634699000,1000000000,180221.67759045833,true
video,180221697839208,1000000000,180221.69347608334,true
audio,180221654699041,1000000000,180221.69891379168,true
video,180221714505833,1000000000,180221.71115816667,true
audio,180221674699041,1000000000,180221.72022745834,true
video,180221731172416,1000000000,180221.72852320835,true
audio,180221694699041,1000000000,180221.730889875,true
video,180221747839000,1000000000,180221.746224375,true
audio,180221714699041,1000000000,180221.75227995834,true
video,180221764505583,1000000000,180221.7632189167,true
audio,180221734699041,1000000000,180221.77356791668,true
video,180221781172166,1000000000,180221.78077670836,true
audio,180221754699041,1000000000,180221.79503783333,true
video,180221797838791,1000000000,180221.79795191667,true
video,180221814505375,1000000000,180221.8147340417,true
audio,180221774699041,1000000000,180221.81627408334,true
video,180221831172000,1000000000,180221.83150283335,true
audio,180221794699041,1000000000,180221.83760633334,true
audio,180221814699041,1000000000,180221.83764945835,true
video,180221856171916,1000000000,180221.85146191667,true
audio,180221834699041,1000000000,180221.85897987502,true
video,180221872838458,1000000000,180221.86817254167,true
audio,180221854699000,1000000000,180221.88030379167,true
video,180221889505125,1000000000,180221.88508562502,true
audio,180221874699041,1000000000,180221.90162133335,true
video,180221906171666,1000000000,180221.90303904167,true
video,180221922838250,1000000000,180221.920266625,true
audio,180221894699041,1000000000,180221.92292083334,true
video,180221939504833,1000000000,180221.937263625,true
audio,180221914699000,1000000000,180221.94423691666,true
video,180221956171375,1000000000,180221.95439808336,true
audio,180221934699041,1000000000,180221.9656215417,true
video,180221972838000,1000000000,180221.97222279166,true
audio,180221954699041,1000000000,180221.98701900002,true
video,180221989504583,1000000000,180221.98973650002,true
video,180222006171166,1000000000,180222.00646250002,true
audio,180221974699041,1000000000,180222.008292125,true
video,180222022837791,1000000000,180222.02316033334,true
audio,180221994699041,1000000000,180222.02957920835,true
video,180222047837708,1000000000,180222.043511375,true
audio,180222014699041,1000000000,180222.0509695,true
video,180222064504291,1000000000,180222.06135033333,true
audio,180222034699041,1000000000,180222.0722785,true
video,180222081170875,1000000000,180222.07901225,true
audio,180222054699041,1000000000,180222.09361933335,true
video,180222097837458,1000000000,180222.095834125,true
video,180222114504041,1000000000,180222.113595125,true
audio,180222074699000,1000000000,180222.11488658335,true
video,180222131170666,1000000000,180222.13059095835,true
audio,180222094699041,1000000000,180222.13622633336,true
video,180222147837291,1000000000,180222.147434125,true
audio,180222114699041,1000000000,180222.15764083335,true
audio,180222134699000,1000000000,180222.15769108335,true
video,180222164503833,1000000000,180222.16451495833,true
audio,180222154699041,1000000000,180222.17892308335,true
video,180222181170458,1000000000,180222.18135933334,true
audio,180222174699041,1000000000,180222.20031445834,true
video,180222206170333,1000000000,180222.20130512503,true
video,180222222836958,1000000000,180222.21834033335,true
audio,180222194699041,1000000000,180222.22156125001,true
video,180222239503541,1000000000,180222.23614233334,true
audio,180222214699041,1000000000,180222.24291720835,true
video,180222256170125,1000000000,180222.25313045835,true
audio,180222234699041,1000000000,180222.26429429167,true
video,180222272836750,1000000000,180222.27075775,true
audio,180222254699041,1000000000,180222.28563829168,true
video,180222289503333,1000000000,180222.288138,true
video,180222306169916,1000000000,180222.30555670834,true
audio,180222274699041,1000000000,180222.30691116667,true
video,180222322836500,1000000000,180222.3224809167,true
audio,180222294699041,1000000000,180222.32829987502,true
video,180222339503125,1000000000,180222.33969508336,true
audio,180222314699041,1000000000,180222.349649,true
video,180222356169708,1000000000,180222.35642525,true
audio,180222334699041,1000000000,180222.37093258335,true
video,180222372836291,1000000000,180222.37306929167,true
audio,180222354699000,1000000000,180222.39237583335,true
video,180222397836208,1000000000,180222.39321354168,true
video,180222414502791,1000000000,180222.40993916668,true
audio,180222374699041,1000000000,180222.41361383334,true
video,180222431169416,1000000000,180222.427770625,true
audio,180222394699041,1000000000,180222.435020875,true
video,180222447836000,1000000000,180222.44460437502,true
audio,180222414699000,1000000000,180222.4563445417,true
video,180222464502583,1000000000,180222.46142975002,true
audio,180222434699041,1000000000,180222.4777032917,true
audio,180222454699041,1000000000,180222.47776516667,true
video,180222481169166,1000000000,180222.4786742917,true
video,180222497835708,1000000000,180222.49565020835,true
audio,180222474699041,1000000000,180222.49894604168,true
video,180222514502375,1000000000,180222.51249295834,true
audio,180222494699041,1000000000,180222.52029566668,true
video,180222522835625,1000000000,180222.5295007917,true
audio,180222514699041,1000000000,180222.54165600002,true
video,180222539502250,1000000000,180222.54697662502,true
audio,180222534699041,1000000000,180222.56296758333,true
video,180222556168833,1000000000,180222.56401591667,true
video,180222572835416,1000000000,180222.58142925,true
audio,180222554699041,1000000000,180222.5844026667,true
video,180222606168625,1000000000,180222.600255125,true
audio,180222574699000,1000000000,180222.60565954167,true
audio,180222594699041,1000000000,180222.62698254167,true
video,180222631168458,1000000000,180222.63471150002,true
audio,180222614699041,1000000000,180222.64829908335,true
video,180222647835125,1000000000,180222.652336375,true
audio,180222634699000,1000000000,180222.66963241668,true
video,180222664501708,1000000000,180222.66995583335,true
video,180222681168291,1000000000,180222.687519875,true
audio,180222654699041,1000000000,180222.69097958333,true
video,180222697834875,1000000000,180222.70509954166,true
audio,180222674699041,1000000000,180222.71227254168,true
video,180222722834750,1000000000,180222.72177541666,true
audio,180222694699041,1000000000,180222.733561625,true
video,180222739501416,1000000000,180222.73877350002,true
audio,180222714699041,1000000000,180222.7549355,true
video,180222756167958,1000000000,180222.75584658334,true
video,180222772834583,1000000000,180222.77268304167,true
audio,180222734699041,1000000000,180222.776247625,true
video,180222789501166,1000000000,180222.78977920834,true
audio,180222754699041,1000000000,180222.79768366666,true
video,180222806167750,1000000000,180222.806388375,true
audio,180222774699041,1000000000,180222.81900754166,true
video,180222831167625,1000000000,180222.8265174167,true
audio,180222794699041,1000000000,180222.84028637502,true
audio,180222814699041,1000000000,180222.84033483334,true
video,180222847834250,1000000000,180222.84431825002,true
audio,180222834699041,1000000000,180222.86160445833,true
video,180222864500833,1000000000,180222.862287375,true
video,180222881167416,1000000000,180222.87919954167,true
audio,180222854699000,1000000000,180222.88291900003,true
video,180222897834041,1000000000,180222.89623995835,true
audio,180222874699041,1000000000,180222.90432583334,true
video,180222914500625,1000000000,180222.91373583334,true
audio,180222894699041,1000000000,180222.9255531667,true
video,180222931167250,1000000000,180222.93137291668,true
audio,180222914699000,1000000000,180222.946991,true
video,180222947833833,1000000000,180222.94830433335,true
video,180222972833750,1000000000,180222.96840175,true
audio,180222934699041,1000000000,180222.96845720834,true
video,180222989500333,1000000000,180222.9864522917,true
audio,180222954699041,1000000000,180222.98964925,true
video,180223006166916,1000000000,180223.00391283334,true
audio,180222974699041,1000000000,180223.01098795835,true
video,180223022833541,1000000000,180223.02152470834,true
audio,180222994699041,1000000000,180223.03224645834,true
video,180223039500083,1000000000,180223.03938054168,true
audio,180223014699041,1000000000,180223.05362208333,true
video,180223056166708,1000000000,180223.05632120834,true
video,180223072833250,1000000000,180223.07294208335,true
audio,180223034699041,1000000000,180223.07493675002,true
video,180223089499916,1000000000,180223.08989725,true
audio,180223054699041,1000000000,180223.09627933335,true
video,180223114499750,1000000000,180223.10963195833,true
audio,180223074699000,1000000000,180223.117642125,true
video,180223131166333,1000000000,180223.12657029167,true
audio,180223094699041,1000000000,180223.13893970835,true
video,180223147832958,1000000000,180223.14322545833,true
audio,180223114699041,1000000000,180223.16024770835,true
audio,180223134699000,1000000000,180223.16036716668,true
video,180223164499541,1000000000,180223.16124520835,true
video,180223181166125,1000000000,180223.17920375,true
audio,180223154699041,1000000000,180223.1816229167,true
video,180223197832708,1000000000,180223.19619412502,true
audio,180223174699041,1000000000,180223.20301908333,true
video,180223214499333,1000000000,180223.21331575,true
audio,180223194699041,1000000000,180223.224324125,true
video,180223231165916,1000000000,180223.23031100002,true
audio,180223214699041,1000000000,180223.2456675,true
video,180223247832500,1000000000,180223.2475535,true
video,180223264499125,1000000000,180223.2647284167,true
audio,180223234699041,1000000000,180223.26687508335,true
video,180223289499000,1000000000,180223.284878625,true
audio,180223254699041,1000000000,180223.28820233335,true
video,180223306165583,1000000000,180223.30161508336,true
audio,180223274699041,1000000000,180223.30962233336,true
video,180223322832208,1000000000,180223.31956679167,true
audio,180223294699041,1000000000,180223.33092875002,true
video,180223339498833,1000000000,180223.33700016668,true
audio,180223314699041,1000000000,180223.35233283334,true
video,180223356165416,1000000000,180223.354414875,true
video,180223372832000,1000000000,180223.37146433335,true
audio,180223334699041,1000000000,180223.37356366668,true
video,180223389498625,1000000000,180223.38919866667,true
audio,180223354699000,1000000000,180223.39498054166,true
video,180223406165208,1000000000,180223.40641770835,true
audio,180223374699041,1000000000,180223.41634233334,true
video,180223422831791,1000000000,180223.42325683334,true
audio,180223394699041,1000000000,180223.43765766668,true
video,180223447831666,1000000000,180223.44342508336,true
audio,180223414699000,1000000000,180223.45899475002,true
video,180223464498291,1000000000,180223.46099425002,true
video,180223481165000,1000000000,180223.47802137502,true
audio,180223434699041,1000000000,180223.48029083334,true
audio,180223454699041,1000000000,180223.48032433333,true
video,180223497831458,1000000000,180223.49498791667,true
audio,180223474699041,1000000000,180223.50163500002,true
video,180223514498083,1000000000,180223.51226158335,true
audio,180223494699041,1000000000,180223.523039875,true
video,180223531164666,1000000000,180223.530218625,true
